FREQ,TIME_FORMAT,TIME_PERIOD,STK_FLOW,UNIT,PARTNER,GEO,OBS_STATUS,OBS_VALUE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,STK_FLOW_DESC,UNIT_DESC,PARTNER_DESC,GEO_DESC
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,EU28,,201914,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra-EU28 (current composition),European Union
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,FI,,5387,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Finland
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,FR,,38665,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,France
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,HR,,275,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Croatia
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,HU,,5665,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Hungary
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,IE,,9424,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Ireland
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,IT,,11386,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Italy
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,LT,,450,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Lithuania
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,LU,,531,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Luxembourg
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,LV,,132,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Latvia
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,MT,,637,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Malta
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,NL,,15672,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Netherlands
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,PL,,1303,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Poland
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,PT,,1724,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Portugal
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,RO,,433,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Romania
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,SE,,9817,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Sweden
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,SI,,525,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Slovenia
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,SK,,380,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,Slovakia
A,P1Y,2008,EXP,MIO_EUR,EXT_EU28,UK,,26647,Annual,Annual,Year 2008,No data,Exports,Million euro,Extra EU-28,United Kingdom
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,AT,,8547,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Austria
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,BE,,15196,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Belgium
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,CY,,183,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Cyprus
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,CZ,,11434,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Czechia
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,DE,,71427,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Germany
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,DK,,4604,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Denmark
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,EE,,522,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Estonia
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,EL,,582,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU28 (current composition),Greece
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,ES,,4785,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Spain
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,FI,,5979,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Finland
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,FR,,34956,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,France
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,HR,,365,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Croatia
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,HU,,9263,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Hungary
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,IE,,11332,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Ireland
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,IT,,10550,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Italy
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,LT,,598,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Lithuania
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,LU,,5689,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Luxembourg
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,NL,,54417,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Netherlands
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,PL,,3646,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Poland
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,PT,,743,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Portugal
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,SE,,6646,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Sweden
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,SI,,680,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Slovenia
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,SK,,2136,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,Slovakia
A,P1Y,2008,EXP,MIO_EUR,INT_EU28,UK,,22939,Annual,Annual,Year 2008,No data,Exports,Million euro,Intra-EU-28,United Kingdom
A,P1Y,2008,EXP,MIO_EUR,WORLD,AT,,13358,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Austria
A,P1Y,2008,EXP,MIO_EUR,WORLD,BE,,21801,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Belgium
A,P1Y,2008,EXP,MIO_EUR,WORLD,CY,,212,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Cyprus
A,P1Y,2008,EXP,MIO_EUR,WORLD,CZ,,14115,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Czechia
A,P1Y,2008,EXP,MIO_EUR,WORLD,DE,,122304,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Germany
A,P1Y,2008,EXP,MIO_EUR,WORLD,DK,,8515,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Denmark
A,P1Y,2008,EXP,MIO_EUR,WORLD,EE,,638,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Estonia
A,P1Y,2008,EXP,MIO_EUR,WORLD,EL,,1031,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Greece
A,P1Y,2008,EXP,MIO_EUR,WORLD,ES,,7966,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Spain
A,P1Y,2008,EXP,MIO_EUR,WORLD,FI,,11365,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Finland
A,P1Y,2008,EXP,MIO_EUR,WORLD,FR,,73621,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,France
A,P1Y,2008,EXP,MIO_EUR,WORLD,HR,,640,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Croatia
A,P1Y,2008,EXP,MIO_EUR,WORLD,HU,,14928,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Hungary
A,P1Y,2008,EXP,MIO_EUR,WORLD,IE,,20756,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Ireland
A,P1Y,2008,EXP,MIO_EUR,WORLD,IT,,21936,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Italy
A,P1Y,2008,EXP,MIO_EUR,WORLD,LT,,1048,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Lithuania
A,P1Y,2008,EXP,MIO_EUR,WORLD,LU,,6220,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Luxembourg
A,P1Y,2008,EXP,MIO_EUR,WORLD,LV,,319,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Latvia
A,P1Y,2008,EXP,MIO_EUR,WORLD,MT,,906,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Malta
A,P1Y,2008,EXP,MIO_EUR,WORLD,NL,,70089,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Netherlands
A,P1Y,2008,EXP,MIO_EUR,WORLD,PL,,4950,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Poland
A,P1Y,2008,EXP,MIO_EUR,WORLD,PT,,2467,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Portugal
A,P1Y,2008,EXP,MIO_EUR,WORLD,RO,,1819,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Romania
A,P1Y,2008,EXP,MIO_EUR,WORLD,SE,,16463,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Sweden
A,P1Y,2008,EXP,MIO_EUR,WORLD,SI,,1205,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Slovenia
A,P1Y,2008,EXP,MIO_EUR,WORLD,SK,,2516,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,Slovakia
A,P1Y,2008,EXP,MIO_EUR,WORLD,UK,,49585,Annual,Annual,Year 2008,No data,Exports,Million euro,All countries of the world,United Kingdom
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,AT,,14.7,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Austria
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,BE,,8.9,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Belgium
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,CY,,8.6,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Cyprus
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,CZ,,18.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Czechia
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,DE,,14.2,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Germany
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,DK,,16.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Denmark
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,EE,,4.6,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Estonia
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,EL,,5.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra-EU28 (current composition),Greece
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,ES,,5.5,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Spain
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,EU28,,15.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,European Union
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,FI,,18.7,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Finland
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,FR,,25.6,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,France
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,HR,,7.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Croatia
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,HU,,37.9,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Hungary
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,IE,,29.7,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Ireland
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,IT,,7.7,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Italy
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,LT,,7.1,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Lithuania
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,LU,,26.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Luxembourg
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,LV,,6.1,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Latvia
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,MT,,45.1,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Malta
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,NL,,17.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Netherlands
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,PL,,5.1,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Poland
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,PT,,17.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Portugal
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,RO,,4.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Romania
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,SE,,19.8,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Sweden
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,SI,,9.6,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Slovenia
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,SK,,5.5,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,Slovakia
A,P1Y,2008,EXP,PC_TOT,EXT_EU28,UK,,18.7,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Extra EU-28,United Kingdom
A,P1Y,2008,EXP,PC_TOT,INT_EU28,AT,,9.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Austria
A,P1Y,2008,EXP,PC_TOT,INT_EU28,BE,,6.2,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Belgium
A,P1Y,2008,EXP,PC_TOT,INT_EU28,CY,,23.7,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Cyprus
A,P1Y,2008,EXP,PC_TOT,INT_EU28,CZ,,13.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Czechia
A,P1Y,2008,EXP,PC_TOT,INT_EU28,DE,,11.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Germany
A,P1Y,2008,EXP,PC_TOT,INT_EU28,DK,,8.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Denmark
A,P1Y,2008,EXP,PC_TOT,INT_EU28,EE,,8.8,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Estonia
A,P1Y,2008,EXP,PC_TOT,INT_EU28,EL,,4.5,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU28 (current composition),Greece
A,P1Y,2008,EXP,PC_TOT,INT_EU28,ES,,3.6,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Spain
A,P1Y,2008,EXP,PC_TOT,INT_EU28,FI,,16.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Finland
A,P1Y,2008,EXP,PC_TOT,INT_EU28,FR,,13,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,France
A,P1Y,2008,EXP,PC_TOT,INT_EU28,HR,,6.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Croatia
A,P1Y,2008,EXP,PC_TOT,INT_EU28,HU,,15.7,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Hungary
A,P1Y,2008,EXP,PC_TOT,INT_EU28,IE,,21.1,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Ireland
A,P1Y,2008,EXP,PC_TOT,INT_EU28,IT,,4.8,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Italy
A,P1Y,2008,EXP,PC_TOT,INT_EU28,LT,,6.2,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Lithuania
A,P1Y,2008,EXP,PC_TOT,INT_EU28,LU,,36.8,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Luxembourg
A,P1Y,2008,EXP,PC_TOT,INT_EU28,NL,,15.9,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Netherlands
A,P1Y,2008,EXP,PC_TOT,INT_EU28,PL,,4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Poland
A,P1Y,2008,EXP,PC_TOT,INT_EU28,PT,,2.6,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Portugal
A,P1Y,2008,EXP,PC_TOT,INT_EU28,SE,,8.9,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Sweden
A,P1Y,2008,EXP,PC_TOT,INT_EU28,SI,,3.8,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Slovenia
A,P1Y,2008,EXP,PC_TOT,INT_EU28,SK,,5.1,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,Slovakia
A,P1Y,2008,EXP,PC_TOT,INT_EU28,UK,,12.8,Annual,Annual,Year 2008,No data,Exports,Percentage of total,Intra-EU-28,United Kingdom
A,P1Y,2008,EXP,PC_TOT,WORLD,AT,,10.8,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Austria
A,P1Y,2008,EXP,PC_TOT,WORLD,BE,,6.8,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Belgium
A,P1Y,2008,EXP,PC_TOT,WORLD,CY,,19.1,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Cyprus
A,P1Y,2008,EXP,PC_TOT,WORLD,CZ,,14.1,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Czechia
A,P1Y,2008,EXP,PC_TOT,WORLD,DE,,12.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Germany
A,P1Y,2008,EXP,PC_TOT,WORLD,DK,,10.7,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Denmark
A,P1Y,2008,EXP,PC_TOT,WORLD,EE,,7.5,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Estonia
A,P1Y,2008,EXP,PC_TOT,WORLD,EL,,4.9,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Greece
A,P1Y,2008,EXP,PC_TOT,WORLD,ES,,4.2,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Spain
A,P1Y,2008,EXP,PC_TOT,WORLD,FI,,17.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Finland
A,P1Y,2008,EXP,PC_TOT,WORLD,FR,,17.6,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,France
A,P1Y,2008,EXP,PC_TOT,WORLD,HR,,6.7,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Croatia
A,P1Y,2008,EXP,PC_TOT,WORLD,HU,,20.2,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Hungary
A,P1Y,2008,EXP,PC_TOT,WORLD,IE,,24.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Ireland
A,P1Y,2008,EXP,PC_TOT,WORLD,IT,,5.9,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Italy
A,P1Y,2008,EXP,PC_TOT,WORLD,LT,,6.5,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Lithuania
A,P1Y,2008,EXP,PC_TOT,WORLD,LU,,35.6,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Luxembourg
A,P1Y,2008,EXP,PC_TOT,WORLD,LV,,4.6,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Latvia
A,P1Y,2008,EXP,PC_TOT,WORLD,MT,,38.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Malta
A,P1Y,2008,EXP,PC_TOT,WORLD,NL,,16.2,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Netherlands
A,P1Y,2008,EXP,PC_TOT,WORLD,PL,,4.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Poland
A,P1Y,2008,EXP,PC_TOT,WORLD,PT,,6.3,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Portugal
A,P1Y,2008,EXP,PC_TOT,WORLD,RO,,5.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Romania
A,P1Y,2008,EXP,PC_TOT,WORLD,SE,,13.2,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Sweden
A,P1Y,2008,EXP,PC_TOT,WORLD,SI,,5.2,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Slovenia
A,P1Y,2008,EXP,PC_TOT,WORLD,SK,,5.2,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,Slovakia
A,P1Y,2008,EXP,PC_TOT,WORLD,UK,,15.4,Annual,Annual,Year 2008,No data,Exports,Percentage of total,All countries of the world,United Kingdom
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,AT,,4366,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Austria
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,BE,,7578,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Belgium
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,CY,,39,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Cyprus
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,CZ,,2497,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Czechia
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,DE,,47778,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Germany
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,DK,,4113,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Denmark
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,EE,,96,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Estonia
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,EL,,897,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra-EU28 (current composition),Greece
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,ES,,3037,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Spain
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,EU28,,187262,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra-EU28 (current composition),European Union
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,FI,,2863,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Finland
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,FR,,33871,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,France
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,HR,,261,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Croatia
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,HU,,4398,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Hungary
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,IE,,8971,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Ireland
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,IT,,10590,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Italy
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,LT,,220,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Lithuania
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,LU,,734,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Luxembourg
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,LV,,113,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Latvia
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,MT,,511,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Malta
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,NL,,15328,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Netherlands
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,PL,,1393,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Poland
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,PT,,532,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Portugal
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,RO,,599,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Romania
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,SE,,7866,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Sweden
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,SI,,412,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Slovenia
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,SK,,336,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,Slovakia
A,P1Y,2009,EXP,MIO_EUR,EXT_EU28,UK,,27644,Annual,Annual,Year 2009,No data,Exports,Million euro,Extra EU-28,United Kingdom
A,P1Y,2009,EXP,MIO_EUR,INT_EU28,AT,,7143,Annual,Annual,Year 2009,No data,Exports,Million euro,Intra-EU-28,Austria
A,P1Y,2009,EXP,MIO_EUR,INT_EU28,BE,,15784,Annual,Annual,Year 2009,No data,Exports,Million euro,Intra-EU-28,Belgium
A,P1Y,2009,EXP,MIO_EUR,INT_EU28,CY,,141,Annual,Annual,Year 2009,No data,Exports,Million euro,Intra-EU-28,Cyprus
A,P1Y,2009,EXP,MIO_EUR,INT_EU28,CZ,,9834,Annual,Annual,Year 2009,No data,Exports,Million euro,Intra-EU-28,Czechia
A,P1Y,2009,EXP,MIO_EUR,INT_EU28,DE,,64863,Annual,Annual,Year 2009,No data,Exports,Million euro,Intra-EU-28,Germany
A,P1Y,2009,EXP,MIO_EUR,INT_EU28,DK,,4201,Annual,Annual,Year 2009,No data,Exports,Million euro,Intra-EU-28,Denmark
